x,y,u,v,p
3.47500000e+00,6.25000000e-02,3.67047893e-01,3.77336529e-04,3.16989784e-01
3.52500000e+00,6.25000000e-02,3.66514230e-01,3.63630956e-04,3.10270182e-01
3.57500000e+00,6.25000000e-02,3.65999989e-01,3.50456492e-04,3.03575600e-01
3.62500000e+00,6.25000000e-02,3.65504417e-01,3.37790872e-04,2.96905178e-01
3.67500000e+00,6.25000000e-02,3.65026797e-01,3.25607357e-04,2.90258108e-01
3.72500000e+00,6.25000000e-02,3.64566445e-01,3.13887548e-04,2.83633583e-01
3.77500000e+00,6.25000000e-02,3.64122700e-01,3.02608300e-04,2.77030841e-01
3.82500000e+00,6.25000000e-02,3.63694940e-01,2.91749140e-04,2.70449144e-01
3.87500000e+00,6.25000000e-02,3.63282560e-01,2.81293551e-04,2.63887768e-01
3.92500000e+00,6.25000000e-02,3.62884983e-01,2.71229655e-04,2.57346030e-01
3.97500000e+00,6.25000000e-02,3.62501661e-01,2.61539257e-04,2.50823254e-01
4.02500000e+00,6.25000000e-02,3.62132061e-01,2.52205413e-04,2.44318795e-01
4.07500000e+00,6.25000000e-02,3.61775676e-01,2.43216959e-04,2.37832034e-01
4.12500000e+00,6.25000000e-02,3.61432022e-01,2.34560480e-04,2.31362357e-01
4.17500000e+00,6.25000000e-02,3.61100630e-01,2.26217892e-04,2.24909188e-01
4.22500000e+00,6.25000000e-02,3.60781046e-01,2.18177932e-04,2.18471957e-01
4.27500000e+00,6.25000000e-02,3.60472842e-01,2.10428535e-04,2.12050132e-01
4.32500000e+00,6.25000000e-02,3.60175601e-01,2.02961583e-04,2.05643174e-01
4.37500000e+00,6.25000000e-02,3.59888924e-01,1.95763700e-04,1.99250587e-01
4.42500000e+00,6.25000000e-02,3.59612434e-01,1.88825988e-04,1.92871874e-01
4.47500000e+00,6.25000000e-02,3.59345763e-01,1.82137190e-04,1.86506552e-01
4.52500000e+00,6.25000000e-02,3.59088552e-01,1.75691678e-04,1.80154171e-01
4.57500000e+00,6.25000000e-02,3.58840463e-01,1.69476663e-04,1.73814281e-01
4.62500000e+00,6.25000000e-02,3.58601166e-01,1.63480156e-04,1.67486455e-01
4.67500000e+00,6.25000000e-02,3.58370339e-01,1.57697536e-04,1.61170285e-01
4.72500000e+00,6.25000000e-02,3.58147681e-01,1.52125517e-04,1.54865372e-01
4.77500000e+00,6.25000000e-02,3.57932904e-01,1.46754208e-04,1.48571329e-01
4.82500000e+00,6.25000000e-02,3.57725727e-01,1.41572200e-04,1.42287774e-01
4.87500000e+00,6.25000000e-02,3.57525879e-01,1.36574674e-04,1.36014355e-01
4.92500000e+00,6.25000000e-02,3.57333098e-01,1.31756342e-04,1.29750715e-01
4.97500000e+00,6.25000000e-02,3.57147128e-01,1.27108740e-04,1.23496523e-01
5.02500000e+00,6.25000000e-02,3.56967725e-01,1.22626116e-04,1.17251460e-01
5.07500000e+00,6.25000000e-02,3.56794658e-01,1.18303015e-04,1.11015211e-01
5.12500000e+00,6.25000000e-02,3.56627704e-01,1.14134190e-04,1.04787476e-01
5.17500000e+00,6.25000000e-02,3.56466648e-01,1.10110865e-04,9.85679605e-02
5.22500000e+00,6.25000000e-02,3.56311280e-01,1.06228941e-04,9.23563837e-02
5.27500000e+00,6.25000000e-02,3.56161397e-01,1.02483655e-04,8.61524812e-02
5.32500000e+00,6.25000000e-02,3.56016805e-01,9.88741506e-05,7.99559916e-02
5.37500000e+00,6.25000000e-02,3.55877319e-01,9.53948867e-05,7.37666769e-02
5.42500000e+00,6.25000000e-02,3.55742762e-01,9.20416840e-05,6.75842834e-02
5.47500000e+00,6.25000000e-02,3.55612951e-01,8.88088919e-05,6.14085908e-02
5.52500000e+00,6.25000000e-02,3.55487711e-01,8.56990020e-05,5.52393789e-02
5.57500000e+00,6.25000000e-02,3.55366867e-01,8.27163196e-05,4.90764487e-02
5.62500000e+00,6.25000000e-02,3.55250238e-01,7.98720769e-05,4.29196073e-02
5.67500000e+00,6.25000000e-02,3.55137613e-01,7.71936593e-05,3.67686744e-02
5.72500000e+00,6.25000000e-02,3.55028719e-01,7.47557438e-05,3.06235057e-02
5.77500000e+00,6.25000000e-02,3.54923141e-01,7.27592843e-05,2.44839776e-02
5.82500000e+00,6.25000000e-02,3.54820154e-01,7.17586314e-05,1.83500485e-02
5.87500000e+00,6.25000000e-02,3.54718575e-01,7.32546939e-05,1.22217994e-02
5.92500000e+00,6.25000000e-02,3.54617515e-01,8.04029128e-05,6.09931129e-03
5.97500000e+00,6.25000000e-02,3.54567071e-01,9.28272137e-05,0.00000000e+00
2.50000000e-02,8.75000000e-02,1.03372917e+00,1.01000503e-01,1.21755157e+00
7.50000000e-02,8.75000000e-02,1.08681072e+00,1.67555108e-01,1.21755157e+00
1.25000000e-01,8.75000000e-02,1.10166952e+00,1.63403574e-01,1.11168036e+00
1.75000000e-01,8.75000000e-02,1.07829274e+00,1.38160725e-01,1.03042022e+00
2.25000000e-01,8.75000000e-02,1.03469646e+00,1.11542771e-01,9.74116831e-01
2.75000000e-01,8.75000000e-02,9.84403650e-01,8.90710141e-02,9.34425168e-01
3.25000000e-01,8.75000000e-02,9.34747593e-01,7.13304627e-02,9.04739431e-01
3.75000000e-01,8.75000000e-02,8.89015265e-01,5.75911876e-02,8.81099491e-01
4.25000000e-01,8.75000000e-02,8.48314204e-01,4.69639500e-02,8.61259908e-01
4.75000000e-01,8.75000000e-02,8.12696650e-01,3.86964621e-02,8.43921882e-01
5.25000000e-01,8.75000000e-02,7.81759099e-01,3.22110919e-02,8.28301488e-01
5.75000000e-01,8.75000000e-02,7.54941799e-01,2.70777431e-02,8.13904981e-01
6.25000000e-01,8.75000000e-02,7.31669386e-01,2.29782592e-02,8.00410069e-01
6.75000000e-01,8.75000000e-02,7.11410999e-01,1.96764300e-02,7.87600249e-01
7.25000000e-01,8.75000000e-02,6.93701143e-01,1.69954596e-02,7.75326646e-01
7.75000000e-01,8.75000000e-02,6.78142363e-01,1.48017505e-02,7.63484840e-01
8.25000000e-01,8.75000000e-02,6.64400174e-01,1.29933581e-02,7.52000292e-01
8.75000000e-01,8.75000000e-02,6.52195273e-01,1.14917813e-02,7.40818872e-01
9.25000000e-01,8.75000000e-02,6.41295346e-01,1.02360660e-02,7.29900609e-01
9.75000000e-01,8.75000000e-02,6.31507453e-01,9.17854238e-03,7.19215416e-01
1.02500000e+00,8.75000000e-02,6.22671346e-01,8.28168476e-03,7.08740221e-01
1.07500000e+00,8.75000000e-02,6.14653771e-01,7.51579060e-03,6.98456915e-01
1.12500000e+00,8.75000000e-02,6.07343707e-01,6.85722497e-03,6.88350982e-01
1.17500000e+00,8.75000000e-02,6.00648417e-01,6.28709677e-03,6.78410477e-01
1.22500000e+00,8.75000000e-02,5.94490195e-01,5.79024419e-03,6.68625348e-01
1.27500000e+00,8.75000000e-02,5.88803700e-01,5.35443934e-03,6.58986956e-01
1.32500000e+00,8.75000000e-02,5.83533774e-01,4.96978962e-03,6.49487687e-01
1.37500000e+00,8.75000000e-02,5.78633664e-01,4.62825028e-03,6.40120755e-01
1.42500000e+00,8.75000000e-02,5.74063554e-01,4.32325806e-03,6.30879976e-01
1.47500000e+00,8.75000000e-02,5.69789385e-01,4.04943072e-03,6.21759688e-01
1.52500000e+00,8.75000000e-02,5.65781886e-01,3.80233123e-03,6.12754626e-01
1.57500000e+00,8.75000000e-02,5.62015763e-01,3.57829607e-03,6.03859864e-01
1.62500000e+00,8.75000000e-02,5.58469061e-01,3.37427279e-03,5.95070797e-01
1.67500000e+00,8.75000000e-02,5.55122626e-01,3.18771241e-03,5.86383054e-01
1.72500000e+00,8.75000000e-02,5.51959666e-01,3.01647312e-03,5.77792522e-01
1.77500000e+00,8.75000000e-02,5.48965390e-01,2.85874525e-03,5.69295284e-01
1.82500000e+00,8.75000000e-02,5.46126705e-01,2.71299535e-03,5.60887628e-01
1.87500000e+00,8.75000000e-02,5.43431974e-01,2.57790861e-03,5.52566028e-01
1.92500000e+00,8.75000000e-02,5.40870805e-01,2.45236607e-03,5.44327110e-01
1.97500000e+00,8.75000000e-02,5.38433883e-01,2.33539320e-03,5.36167686e-01
2.02500000e+00,8.75000000e-02,5.36112822e-01,2.22614744e-03,5.28084689e-01
2.07500000e+00,8.75000000e-02,5.33900045e-01,2.12390087e-03,5.20075219e-01
2.12500000e+00,8.75000000e-02,5.31788686e-01,2.02800808e-03,5.12136491e-01
2.17500000e+00,8.75000000e-02,5.29772493e-01,1.93790806e-03,5.04265852e-01
2.22500000e+00,8.75000000e-02,5.27845769e-01,1.85310303e-03,4.96460774e-01
2.27500000e+00,8.75000000e-02,5.26003295e-01,1.77315138e-03,4.88718824e-01
2.32500000e+00,8.75000000e-02,5.24240281e-01,1.69766430e-03,4.81037695e-01
2.37500000e+00,8.75000000e-02,5.22552324e-01,1.62628707e-03,4.73415163e-01
2.42500000e+00,8.75000000e-02,5.20935357e-01,1.55871138e-03,4.65849103e-01
2.47500000e+00,8.75000000e-02,5.19385621e-01,1.49465389e-03,4.58337488e-01
2.52500000e+00,8.75000000e-02,5.17899634e-01,1.43386172e-03,4.50878358e-01
2.57500000e+00,8.75000000e-02,5.16474161e-01,1.37610816e-03,4.43469850e-01
2.62500000e+00,8.75000000e-02,5.15106192e-01,1.32118222e-03,4.36110164e-01
2.67500000e+00,8.75000000e-02,5.13792918e-01,1.26889614e-03,4.28797578e-01
2.72500000e+00,8.75000000e-02,5.12531718e-01,1.21908039e-03,4.21530438e-01
2.77500000e+00,8.75000000e-02,5.11320138e-01,1.17157393e-03,4.14307151e-01
2.82500000e+00,8.75000000e-02,5.10155879e-01,1.12624048e-03,4.07126192e-01
2.87500000e+00,8.75000000e-02,5.09036781e-01,1.08294807e-03,3.99986082e-01
2.92500000e+00,8.75000000e-02,5.07960816e-01,1.04157060e-03,3.92885412e-01
2.97500000e+00,8.75000000e-02,5.06926073e-01,1.00200680e-03,3.85822810e-01
3.02500000e+00,8.75000000e-02,5.05930750e-01,9.64146390e-04,3.78796969e-01
3.07500000e+00,8.75000000e-02,5.04973149e-01,9.27898057e-04,3.71806624e-01
3.12500000e+00,8.75000000e-02,5.04051662e-01,8.93177407e-04,3.64850551e-01
3.17500000e+00,8.75000000e-02,5.03164765e-01,8.59896515e-04,3.57927576e-01
3.22500000e+00,8.75000000e-02,5.02311019e-01,8.27989570e-04,3.51036565e-01
3.27500000e+00,8.75000000e-02,5.01489057e-01,7.97384008e-04,3.44176428e-01
3.32500000e+00,8.75000000e-02,5.00697580e-01,7.68012833e-04,3.37346106e-01
3.37500000e+00,8.75000000e-02,4.99935355e-01,7.39812810e-04,3.30544585e-01
3.42500000e+00,8.75000000e-02,4.99201211e-01,7.12734056e-04,3.23770877e-01
3.47500000e+00,8.75000000e-02,4.98494024e-01,6.86719912e-04,3.17024036e-01
3.52500000e+00,8.75000000e-02,4.97812735e-01,6.61720949e-04,3.10303161e-01
3.57500000e+00,8.75000000e-02,4.97156332e-01,6.37692553e-04,3.03607347e-01
3.62500000e+00,8.75000000e-02,4.96523841e-01,6.14587959e-04,2.96935750e-01
3.67500000e+00,8.75000000e-02,4.95914342e-01,5.92370163e-04,2.90287548e-01
3.72500000e+00,8.75000000e-02,4.95326951e-01,5.70997240e-04,2.83661936e-01
3.77500000e+00,8.75000000e-02,4.94760821e-01,5.50432660e-04,2.77058155e-01
3.82500000e+00,8.75000000e-02,4.94215148e-01,5.30639698e-04,2.70475453e-01
3.87500000e+00,8.75000000e-02,4.93689159e-01,5.11588244e-04,2.63913117e-01
3.92500000e+00,8.75000000e-02,4.93182110e-01,4.93248880e-04,2.57370448e-01
3.97500000e+00,8.75000000e-02,4.92693292e-01,4.75590499e-04,2.50846782e-01
4.02500000e+00,8.75000000e-02,4.92222027e-01,4.58586187e-04,2.44341467e-01
4.07500000e+00,8.75000000e-02,4.91767659e-01,4.42212275e-04,2.37853879e-01
4.12500000e+00,8.75000000e-02,4.91329568e-01,4.26440849e-04,2.31383413e-01
4.17500000e+00,8.75000000e-02,4.90907148e-01,4.11246873e-04,2.24929479e-01
4.22500000e+00,8.75000000e-02,4.90499823e-01,3.96605025e-04,2.18491522e-01
4.27500000e+00,8.75000000e-02,4.90107040e-01,3.82497930e-04,2.12068988e-01
4.32500000e+00,8.75000000e-02,4.89728264e-01,3.68901546e-04,2.05661351e-01
4.37500000e+00,8.75000000e-02,4.89362983e-01,3.55800068e-04,1.99268108e-01
4.42500000e+00,8.75000000e-02,4.89010713e-01,3.43170892e-04,1.92888761e-01
4.47500000e+00,8.75000000e-02,4.88670979e-01,3.30998405e-04,1.86522835e-01
4.52500000e+00,8.75000000e-02,4.88343327e-01,3.19265762e-04,1.80169867e-01
4.57500000e+00,8.75000000e-02,4.88027319e-01,3.07954672e-04,1.73829418e-01
4.62500000e+00,8.75000000e-02,4.87722535e-01,2.97045876e-04,1.67501053e-01
4.67500000e+00,8.75000000e-02,4.87428565e-01,2.86528152e-04,1.61184360e-01
4.72500000e+00,8.75000000e-02,4.87145021e-01,2.76391222e-04,1.54878943e-01
4.77500000e+00,8.75000000e-02,4.86871532e-01,2.66618082e-04,1.48584409e-01
4.82500000e+00,8.75000000e-02,4.86607737e-01,2.57191745e-04,1.42300390e-01
4.87500000e+00,8.75000000e-02,4.86353293e-01,2.48101903e-04,1.36026518e-01
4.92500000e+00,8.75000000e-02,4.86107864e-01,2.39337010e-04,1.29762446e-01
4.97500000e+00,8.75000000e-02,4.85871125e-01,2.30884134e-04,1.23507838e-01
5.02500000e+00,8.75000000e-02,4.85642764e-01,2.22731004e-04,1.17262369e-01
5.07500000e+00,8.75000000e-02,4.85422485e-01,2.14868878e-04,1.11025731e-01
5.12500000e+00,8.75000000e-02,4.85210002e-01,2.07285120e-04,1.04797614e-01
5.17500000e+00,8.75000000e-02,4.85005040e-01,1.99968386e-04,9.85777368e-02
5.22500000e+00,8.75000000e-02,4.84807336e-01,1.92907340e-04,9.23658123e-02
5.27500000e+00,8.75000000e-02,4.84616631e-01,1.86097232e-04,8.61615714e-02
5.32500000e+00,8.75000000e-02,4.84432677e-01,1.79529130e-04,7.99647583e-02
5.37500000e+00,8.75000000e-02,4.84255239e-01,1.73198206e-04,7.37751199e-02
5.42500000e+00,8.75000000e-02,4.84084090e-01,1.67092353e-04,6.75924192e-02
5.47500000e+00,8.75000000e-02,4.83919003e-01,1.61207759e-04,6.14164248e-02
5.52500000e+00,8.75000000e-02,4.83759758e-01,1.55542074e-04,5.52469264e-02
5.57500000e+00,8.75000000e-02,4.83606139e-01,1.50103927e-04,4.90837177e-02
5.62500000e+00,8.75000000e-02,4.83457922e-01,1.44909566e-04,4.29265986e-02
5.67500000e+00,8.75000000e-02,4.83314860e-01,1.40003407e-04,3.67753938e-02
5.72500000e+00,8.75000000e-02,4.83176655e-01,1.35499509e-04,3.06299405e-02
5.77500000e+00,8.75000000e-02,4.83042922e-01,1.31675453e-04,2.44901060e-02
5.82500000e+00,8.75000000e-02,4.82913166e-01,1.29217552e-04,1.83557539e-02
5.87500000e+00,8.75000000e-02,4.82786982e-01,1.29675920e-04,1.22266156e-02
5.92500000e+00,8.75000000e-02,4.82665059e-01,1.35467701e-04,6.10172607e-03
5.97500000e+00,8.75000000e-02,4.82605367e-01,1.43939584e-04,0.00000000e+00
2.50000000e-02,1.12500000e-01,1.02485732e+00,7.17072625e-02,1.17223967e+00
7.50000000e-02,1.12500000e-01,1.07638119e+00,1.44545643e-01,1.17223967e+00
1.25000000e-01,1.12500000e-01,1.11464443e+00,1.59852019e-01,1.09763585e+00
1.75000000e-01,1.12500000e-01,1.12406388e+00,1.48690948e-01,1.03059551e+00
2.25000000e-01,1.12500000e-01,1.11107436e+00,1.29305453e-01,9.78892224e-01
2.75000000e-01,1.12500000e-01,1.08508493e+00,1.09449455e-01,9.39966968e-01
3.25000000e-01,1.12500000e-01,1.05312140e+00,9.17618153e-02,9.09839311e-01
3.75000000e-01,1.12500000e-01,1.01953114e+00,7.68211267e-02,8.85489782e-01
4.25000000e-01,1.12500000e-01,9.86748050e-01,6.44760884e-02,8.64960832e-01
4.75000000e-01,1.12500000e-01,9.56006026e-01,5.43641124e-02,8.47024967e-01
5.25000000e-01,1.12500000e-01,9.27829483e-01,4.61004901e-02,8.30904437e-01
5.75000000e-01,1.12500000e-01,9.02341601e-01,3.93409366e-02,8.16094436e-01
6.25000000e-01,1.12500000e-01,8.79450942e-01,3.37966026e-02,8.02258712e-01
6.75000000e-01,1.12500000e-01,8.58961517e-01,2.92319926e-02,7.89167895e-01
7.25000000e-01,1.12500000e-01,8.40635968e-01,2.54575984e-02,7.76662226e-01
7.75000000e-01,1.12500000e-01,8.24230494e-01,2.23217380e-02,7.64628336e-01
8.25000000e-01,1.12500000e-01,8.09513068e-01,1.97031782e-02,7.52984382e-01
8.75000000e-01,1.12500000e-01,7.96271969e-01,1.75049613e-02,7.41670320e-01
9.25000000e-01,1.12500000e-01,7.84318834e-01,1.56494181e-02,7.30641342e-01
9.75000000e-01,1.12500000e-01,7.73488719e-01,1.40741949e-02,7.19863455e-01
1.02500000e+00,1.12500000e-01,7.63638652e-01,1.27291200e-02,7.09310371e-01
1.07500000e+00,1.12500000e-01,7.54645489e-01,1.15737232e-02,6.98961382e-01
1.12500000e+00,1.12500000e-01,7.46403564e-01,1.05752835e-02,6.88799830e-01
1.17500000e+00,1.12500000e-01,7.38822384e-01,9.70727250e-03,6.78812026e-01
1.22500000e+00,1.12500000e-01,7.31824480e-01,8.94813167e-03,6.68986497e-01
1.27500000e+00,1.12500000e-01,7.25343497e-01,8.28029120e-03,6.59313419e-01
1.32500000e+00,1.12500000e-01,7.19322516e-01,7.68939070e-03,6.49784237e-01
1.37500000e+00,1.12500000e-01,7.13712608e-01,7.16365920e-03,6.40391362e-01
1.42500000e+00,1.12500000e-01,7.08471596e-01,6.69340963e-03,6.31127975e-01
1.47500000e+00,1.12500000e-01,7.03563012e-01,6.27065182e-03,6.21987875e-01
1.52500000e+00,1.12500000e-01,6.98955216e-01,5.88875775e-03,6.12965361e-01
1.57500000e+00,1.12500000e-01,6.94620649e-01,5.54221563e-03,6.04055153e-01
1.62500000e+00,1.12500000e-01,6.90535215e-01,5.22642145e-03,5.95252333e-01
1.67500000e+00,1.12500000e-01,6.86677761e-01,4.93750648e-03,5.86552300e-01
1.72500000e+00,1.12500000e-01,6.83029644e-01,4.67221485e-03,5.77950720e-01
1.77500000e+00,1.12500000e-01,6.79574361e-01,4.42778149e-03,5.69443512e-01
1.82500000e+00,1.12500000e-01,6.76297245e-01,4.20185668e-03,5.61026822e-01
1.87500000e+00,1.12500000e-01,6.73185214e-01,3.99242794e-03,5.52696996e-01
1.92500000e+00,1.12500000e-01,6.70226548e-01,3.79776437e-03,5.44450567e-01
1.97500000e+00,1.12500000e-01,6.67410710e-01,3.61637371e-03,5.36284250e-01
2.02500000e+00,1.12500000e-01,6.64728195e-01,3.44695528e-03,5.28194924e-01
2.07500000e+00,1.12500000e-01,6.62170397e-01,3.28838235e-03,5.20179605e-01
2.12500000e+00,1.12500000e-01,6.59729494e-01,3.13965948e-03,5.12235471e-01
2.17500000e+00,1.12500000e-01,6.57398366e-01,2.99991747e-03,5.04359820e-01
2.22500000e+00,1.12500000e-01,6.55170500e-01,2.86838862e-03,4.96550074e-01
2.27500000e+00,1.12500000e-01,6.53039928e-01,2.74438793e-03,4.88803780e-01
2.32500000e+00,1.12500000e-01,6.51001166e-01,2.62731268e-03,4.81118586e-01
2.37500000e+00,1.12500000e-01,6.49049163e-01,2.51661776e-03,4.73492256e-01
2.42500000e+00,1.12500000e-01,6.47179253e-01,2.41181962e-03,4.65922630e-01
2.47500000e+00,1.12500000e-01,6.45387115e-01,2.31248363e-03,4.58407664e-01
2.52500000e+00,1.12500000e-01,6.43668743e-01,2.21821367e-03,4.50945387e-01
2.57500000e+00,1.12500000e-01,6.42020412e-01,2.12865971e-03,4.43533908e-01
2.62500000e+00,1.12500000e-01,6.40438653e-01,2.04349491e-03,4.36171424e-01
2.67500000e+00,1.12500000e-01,6.38920231e-01,1.96243048e-03,4.28856193e-01
2.72500000e+00,1.12500000e-01,6.37462115e-01,1.88520044e-03,4.21586550e-01
2.77500000e+00,1.12500000e-01,6.36061475e-01,1.81155997e-03,4.14360897e-01
2.82500000e+00,1.12500000e-01,6.34715653e-01,1.74129284e-03,4.07177685e-01
2.87500000e+00,1.12500000e-01,6.33422148e-01,1.67419231e-03,4.00035442e-01
2.92500000e+00,1.12500000e-01,6.32178616e-01,1.61007272e-03,3.92932747e-01
2.97500000e+00,1.12500000e-01,6.30982844e-01,1.54876085e-03,3.85868219e-01
3.02500000e+00,1.12500000e-01,6.29832745e-01,1.49009804e-03,3.78840546e-01
3.07500000e+00,1.12500000e-01,6.28726351e-01,1.43394086e-03,3.71848452e-01
3.12500000e+00,1.12500000e-01,6.27661796e-01,1.38015339e-03,3.64890713e-01
3.17500000e+00,1.12500000e-01,6.26637317e-01,1.32860809e-03,3.57966152e-01
3.22500000e+00,1.12500000e-01,6.25651242e-01,1.27919011e-03,3.51073629e-01
3.27500000e+00,1.12500000e-01,6.24701986e-01,1.23179436e-03,3.44212042e-01
3.32500000e+00,1.12500000e-01,6.23788038e-01,1.18631462e-03,3.37380336e-01
3.37500000e+00,1.12500000e-01,6.22907972e-01,1.14265959e-03,3.30577498e-01
3.42500000e+00,1.12500000e-01,6.22060425e-01,1.10073695e-03,3.23802525e-01
3.47500000e+00,1.12500000e-01,6.21244096e-01,1.06046950e-03,3.17054480e-01
3.52500000e+00,1.12500000e-01,6.20457752e-01,1.02178422e-03,3.10332440e-01
3.57500000e+00,1.12500000e-01,6.19700216e-01,9.84601457e-04,3.03635517e-01
3.62500000e+00,1.12500000e-01,6.18970361e-01,9.48853695e-04,2.96962859e-01
3.67500000e+00,1.12500000e-01,6.18267115e-01,9.14477800e-04,2.90313633e-01
3.72500000e+00,1.12500000e-01,6.17589453e-01,8.81414584e-04,2.83687046e-01
3.77500000e+00,1.12500000e-01,6.16936392e-01,8.49605910e-04,2.77082322e-01
3.82500000e+00,1.12500000e-01,6.16306997e-01,8.18998360e-04,2.70498726e-01
3.87500000e+00,1.12500000e-01,6.15700371e-01,7.89540096e-04,2.63935522e-01
3.92500000e+00,1.12500000e-01,6.15115650e-01,7.61183365e-04,2.57392027e-01
3.97500000e+00,1.12500000e-01,6.14552013e-01,7.33883810e-04,2.50867564e-01
4.02500000e+00,1.12500000e-01,6.14008669e-01,7.07598804e-04,2.44361484e-01
4.07500000e+00,1.12500000e-01,6.13484862e-01,6.82288105e-04,2.37873161e-01
4.12500000e+00,1.12500000e-01,6.12979865e-01,6.57911659e-04,2.31401984e-01
4.17500000e+00,1.12500000e-01,6.12492980e-01,6.34429311e-04,2.24947371e-01
4.22500000e+00,1.12500000e-01,6.12023538e-01,6.11808043e-04,2.18508759e-01
4.27500000e+00,1.12500000e-01,6.11570897e-01,5.90010556e-04,2.12085595e-01
4.32500000e+00,1.12500000e-01,6.11134439e-01,5.69007275e-04,2.05677357e-01
4.37500000e+00,1.12500000e-01,6.10713568e-01,5.48767390e-04,1.99283531e-01
4.42500000e+00,1.12500000e-01,6.10307722e-01,5.29262110e-04,1.92903631e-01
4.47500000e+00,1.12500000e-01,6.09916353e-01,5.10461611e-04,1.86537161e-01
4.52500000e+00,1.12500000e-01,6.09538932e-01,4.92341530e-04,1.80183677e-01
4.57500000e+00,1.12500000e-01,6.09174953e-01,4.74874585e-04,1.73842725e-01
4.62500000e+00,1.12500000e-01,6.08823929e-01,4.58033086e-04,1.67513880e-01
4.67500000e+00,1.12500000e-01,6.08485389e-01,4.41796621e-04,1.61196726e-01
4.72500000e+00,1.12500000e-01,6.08158881e-01,4.26146465e-04,1.54890861e-01
4.77500000e+00,1.12500000e-01,6.07843973e-01,4.11057417e-04,1.48595903e-01
4.82500000e+00,1.12500000e-01,6.07540251e-01,3.96506729e-04,1.42311468e-01
4.87500000e+00,1.12500000e-01,6.07247316e-01,3.82476277e-04,1.36037200e-01
4.92500000e+00,1.12500000e-01,6.06964780e-01,3.68948216e-04,1.29772741e-01
4.97500000e+00,1.12500000e-01,6.06692267e-01,3.55901253e-04,1.23517760e-01
5.02500000e+00,1.12500000e-01,6.06429420e-01,3.43318196e-04,1.17271937e-01
5.07500000e+00,1.12500000e-01,6.06175894e-01,3.31182699e-04,1.11034951e-01
5.12500000e+00,1.12500000e-01,6.05931360e-01,3.19477218e-04,1.04806508e-01
5.17500000e+00,1.12500000e-01,6.05695500e-01,3.08183503e-04,9.85863072e-02
5.22500000e+00,1.12500000e-01,6.05468011e-01,2.97287637e-04,9.23740732e-02
5.27500000e+00,1.12500000e-01,6.05248597e-01,2.86775846e-04,8.61695296e-02
5.32500000e+00,1.12500000e-01,6.05036972e-01,2.76638300e-04,7.99724231e-02
5.37500000e+00,1.12500000e-01,6.04832864e-01,2.66860271e-04,7.37825040e-02
5.42500000e+00,1.12500000e-01,6.04636012e-01,2.57430725e-04,6.75995307e-02
5.47500000e+00,1.12500000e-01,6.04446162e-01,2.48338180e-04,6.14232707e-02
5.52500000e+00,1.12500000e-01,6.04263061e-01,2.39582757e-04,5.52535096e-02
5.57500000e+00,1.12500000e-01,6.04086466e-01,2.31170214e-04,4.90900372e-02
5.62500000e+00,1.12500000e-01,6.03916131e-01,2.23121698e-04,4.29326597e-02
5.67500000e+00,1.12500000e-01,6.03751797e-01,2.15493236e-04,3.67811866e-02
5.72500000e+00,1.12500000e-01,6.03593186e-01,2.08420475e-04,3.06354427e-02
5.77500000e+00,1.12500000e-01,6.03440004e-01,2.02214443e-04,2.44952376e-02
5.82500000e+00,1.12500000e-01,6.03292025e-01,1.97549071e-04,1.83603039e-02
5.87500000e+00,1.12500000e-01,6.03149449e-01,1.95724083e-04,1.22300689e-02
5.92500000e+00,1.12500000e-01,6.03013597e-01,1.98304193e-04,6.10293741e-03
5.97500000e+00,1.12500000e-01,6.02947614e-01,2.02701359e-04,0.00000000e+00
